lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,CD_Loss,MSE_Bias_Loss,MSE_Var_Loss,epoch
,,,9179,-126.84162902832031,0.22264675796031952,0.5985574722290039,21
0.0005,0.0005,0.0005,9184,,,,
,,,9184,-165.96885681152344,0.2225775271654129,0.612018883228302,21
0.0005,0.0005,0.0005,9189,,,,
,,,9189,-158.18133544921875,0.22142399847507477,0.5948929786682129,21
0.0005,0.0005,0.0005,9194,,,,
,,,9194,-170.92987060546875,0.22348859906196594,0.600513219833374,21
0.0005,0.0005,0.0005,9199,,,,
,,,9199,-147.68370056152344,0.23003120720386505,0.5942891836166382,21
0.0005,0.0005,0.0005,9204,,,,
,,,9204,-124.61483764648438,0.20575274527072906,0.5731151103973389,21
0.0005,0.0005,0.0005,9209,,,,
,,,9209,-172.28115844726562,0.22267182171344757,0.5997195839881897,21
0.0005,0.0005,0.0005,9214,,,,
,,,9214,-183.03167724609375,0.21784786880016327,0.5873314738273621,21
0.0005,0.0005,0.0005,9219,,,,
,,,9219,-132.9945526123047,0.225764200091362,0.6005853414535522,21
0.0005,0.0005,0.0005,9224,,,,
,,,9224,-180.2056884765625,0.21850228309631348,0.5890835523605347,21
0.0005,0.0005,0.0005,9229,,,,
,,,9229,-128.22030639648438,0.21336251497268677,0.5910884141921997,21
0.0005,0.0005,0.0005,9234,,,,
,,,9234,-172.96945190429688,0.2126038372516632,0.5848244428634644,21
0.0005,0.0005,0.0005,9239,,,,
,,,9239,-179.8227996826172,0.20872461795806885,0.5673596858978271,21
0.0005,0.0005,0.0005,9244,,,,
,,,9244,-163.3773193359375,0.22329775989055634,0.5947661399841309,21
0.0005,0.0005,0.0005,9249,,,,
,,,9249,-114.97217559814453,0.22624486684799194,0.5992189645767212,21
0.0005,0.0005,0.0005,9254,,,,
,,,9254,-121.1869888305664,0.22429300844669342,0.5932638049125671,21
0.0005,0.0005,0.0005,9259,,,,
,,,9259,-170.06637573242188,0.21745635569095612,0.5873506665229797,21
0.0005,0.0005,0.0005,9264,,,,
,,,9264,-147.0348358154297,0.22093427181243896,0.5879223346710205,21
0.0005,0.0005,0.0005,9269,,,,
,,,9269,-158.7421417236328,0.21717321872711182,0.5930364727973938,21
0.0005,0.0005,0.0005,9274,,,,
,,,9274,-151.3524627685547,0.21334517002105713,0.5824313759803772,21
0.0005,0.0005,0.0005,9279,,,,
,,,9279,-196.39199829101562,0.21704714000225067,0.5848077535629272,21
0.0005,0.0005,0.0005,9284,,,,
,,,9284,-187.87945556640625,0.21879585087299347,0.5926258563995361,21
0.0005,0.0005,0.0005,9289,,,,
,,,9289,-172.33319091796875,0.21606525778770447,0.5923118591308594,21
0.0005,0.0005,0.0005,9294,,,,
,,,9294,-113.33660888671875,0.22673925757408142,0.6072592735290527,21
0.0005,0.0005,0.0005,9299,,,,
,,,9299,-155.986083984375,0.21911488473415375,0.6029866933822632,21
0.0005,0.0005,0.0005,9304,,,,
,,,9304,-164.141357421875,0.22250615060329437,0.6056123971939087,21
0.0005,0.0005,0.0005,9309,,,,
,,,9309,-61.05488586425781,0.2170511782169342,0.5938524007797241,21
0.0005,0.0005,0.0005,9314,,,,
,,,9314,-166.36866760253906,0.2212308943271637,0.6056930422782898,21
0.0005,0.0005,0.0005,9319,,,,
,,,9319,-194.91346740722656,0.21576263010501862,0.5927344560623169,21
0.0005,0.0005,0.0005,9324,,,,
,,,9324,-183.5099334716797,0.2212798297405243,0.5956054329872131,21
0.0005,0.0005,0.0005,9329,,,,
,,,9329,-150.4540557861328,0.2125348448753357,0.5825591087341309,21
0.0005,0.0005,0.0005,9334,,,,
,,,9334,-152.19049072265625,0.21300844848155975,0.5940777659416199,21
0.0005,0.0005,0.0005,9339,,,,
,,,9339,-168.51840209960938,0.20750482380390167,0.5835902690887451,21
0.0005,0.0005,0.0005,9344,,,,
,,,9344,-168.18338012695312,0.22485683858394623,0.6076346635818481,21
0.0005,0.0005,0.0005,9349,,,,
,,,9349,-183.50767517089844,0.2093198001384735,0.5755182504653931,21
0.0005,0.0005,0.0005,9354,,,,
,,,9354,-150.14498901367188,0.2154257446527481,0.5938600897789001,21
0.0005,0.0005,0.0005,9359,,,,
,,,9359,-158.05715942382812,0.21745853126049042,0.5931954979896545,21
0.0005,0.0005,0.0005,9364,,,,
,,,9364,-151.70477294921875,0.22104014456272125,0.5984127521514893,21
0.0005,0.0005,0.0005,9369,,,,
,,,9369,-165.9992218017578,0.2216215282678604,0.6085659861564636,21
0.0005,0.0005,0.0005,9374,,,,
,,,9374,-175.01821899414062,0.21538878977298737,0.5926725268363953,21
0.0005,0.0005,0.0005,9379,,,,
,,,9379,-131.0904541015625,0.22143037617206573,0.5926296710968018,21
0.0005,0.0005,0.0005,9384,,,,
,,,9384,-140.35076904296875,0.21890594065189362,0.5864542126655579,21
0.0005,0.0005,0.0005,9389,,,,
,,,9389,-132.36184692382812,0.22104912996292114,0.6029038429260254,21
0.0005,0.0005,0.0005,9394,,,,
,,,9394,-158.4387664794922,0.21937288343906403,0.6000606417655945,21
0.0005,0.0005,0.0005,9399,,,,
,,,9399,-140.40435791015625,0.21432483196258545,0.5986607074737549,21
0.0005,0.0005,0.0005,9404,,,,
,,,9404,-185.56944274902344,0.21427366137504578,0.5868589282035828,21
0.0005,0.0005,0.0005,9409,,,,
,,,9409,-139.9392852783203,0.21970322728157043,0.601717472076416,21
0.0005,0.0005,0.0005,9414,,,,
,,,9414,-173.44863891601562,0.21532924473285675,0.5895057916641235,21
0.0005,0.0005,0.0005,9419,,,,
,,,9419,-143.02645874023438,0.21971888840198517,0.5852933526039124,21
0.0005,0.0005,0.0005,9424,,,,
,,,9424,-167.45089721679688,0.2224540114402771,0.5980423092842102,21
0.0005,0.0005,0.0005,9429,,,,
,,,9429,-164.73330688476562,0.21637488901615143,0.5966936349868774,21
0.0005,0.0005,0.0005,9434,,,,
,,,9434,-63.92589569091797,0.21852022409439087,0.5949894785881042,21
0.0005,0.0005,0.0005,9439,,,,
,,,9439,-150.09732055664062,0.22657643258571625,0.5984212160110474,21
0.0005,0.0005,0.0005,9444,,,,
,,,9444,-153.45822143554688,0.21558283269405365,0.597477376461029,21
0.0005,0.0005,0.0005,9449,,,,
,,,9449,-146.7271728515625,0.22047735750675201,0.573338508605957,21
0.0005,0.0005,0.0005,9454,,,,
,,,9454,-187.85227966308594,0.21901646256446838,0.5856989026069641,21
0.0005,0.0005,0.0005,9459,,,,
,,,9459,-68.34307098388672,0.2142997682094574,0.5942795872688293,21
0.0005,0.0005,0.0005,9464,,,,
,,,9464,-125.708984375,0.22461965680122375,0.5960161685943604,22
0.0005,0.0005,0.0005,9469,,,,
,,,9469,-17.112892150878906,0.2223045527935028,0.5905715823173523,22
0.0005,0.0005,0.0005,9474,,,,
,,,9474,-92.72886657714844,0.2244849056005478,0.6049093008041382,22
0.0005,0.0005,0.0005,9479,,,,
,,,9479,-187.1727294921875,0.2173929363489151,0.5919375419616699,22
0.0005,0.0005,0.0005,9484,,,,
,,,9484,-200.2353515625,0.21236470341682434,0.5908838510513306,22
0.0005,0.0005,0.0005,9489,,,,
,,,9489,-150.77777099609375,0.2184571623802185,0.5863120555877686,22
0.0005,0.0005,0.0005,9494,,,,
,,,9494,-153.76364135742188,0.22169648110866547,0.5908332467079163,22
0.0005,0.0005,0.0005,9499,,,,
,,,9499,-203.8558807373047,0.22077243030071259,0.6015732288360596,22
0.0005,0.0005,0.0005,9504,,,,
,,,9504,-152.63217163085938,0.2252693623304367,0.5985785722732544,22
0.0005,0.0005,0.0005,9509,,,,
,,,9509,-196.0410919189453,0.21657846868038177,0.5917321443557739,22
0.0005,0.0005,0.0005,9514,,,,
,,,9514,-169.64881896972656,0.20476002991199493,0.586000382900238,22
0.0005,0.0005,0.0005,9519,,,,
,,,9519,-122.10018157958984,0.22841306030750275,0.599961519241333,22
0.0005,0.0005,0.0005,9524,,,,
,,,9524,-137.76382446289062,0.22164876759052277,0.5984598398208618,22
0.0005,0.0005,0.0005,9529,,,,
,,,9529,-147.03167724609375,0.2162902057170868,0.5813708901405334,22
0.0005,0.0005,0.0005,9534,,,,
,,,9534,-164.32540893554688,0.2138485163450241,0.5934564471244812,22
0.0005,0.0005,0.0005,9539,,,,
,,,9539,-192.03213500976562,0.2139219045639038,0.5914657711982727,22
0.0005,0.0005,0.0005,9544,,,,
,,,9544,-168.0548858642578,0.22594520449638367,0.6085705161094666,22
0.0005,0.0005,0.0005,9549,,,,
,,,9549,-178.6901397705078,0.2133757323026657,0.5857765674591064,22
0.0005,0.0005,0.0005,9554,,,,
,,,9554,-137.95277404785156,0.22432658076286316,0.6027127504348755,22
0.0005,0.0005,0.0005,9559,,,,
,,,9559,-180.61953735351562,0.21724948287010193,0.587702751159668,22
0.0005,0.0005,0.0005,9564,,,,
,,,9564,-163.78575134277344,0.22423434257507324,0.6083533763885498,22
0.0005,0.0005,0.0005,9569,,,,
,,,9569,-169.59133911132812,0.21621502935886383,0.5943515300750732,22
0.0005,0.0005,0.0005,9574,,,,
,,,9574,-173.306884765625,0.221451997756958,0.5981303453445435,22
0.0005,0.0005,0.0005,9579,,,,
,,,9579,-104.524169921875,0.2185211181640625,0.6007959246635437,22
0.0005,0.0005,0.0005,9584,,,,
,,,9584,-153.82029724121094,0.23333926498889923,0.6119210124015808,22
0.0005,0.0005,0.0005,9589,,,,
,,,9589,-185.8664093017578,0.19648289680480957,0.5764067769050598,22
0.0005,0.0005,0.0005,9594,,,,
,,,9594,-165.36068725585938,0.2191404551267624,0.5948280692100525,22
0.0005,0.0005,0.0005,9599,,,,
,,,9599,-182.41390991210938,0.21571233868598938,0.5919239521026611,22
0.0005,0.0005,0.0005,9604,,,,
,,,9604,-155.5246124267578,0.21717721223831177,0.5929222702980042,22
0.0005,0.0005,0.0005,9609,,,,
,,,9609,-180.76356506347656,0.21844445168972015,0.5999667644500732,22
0.0005,0.0005,0.0005,9614,,,,
,,,9614,-154.7192840576172,0.21443438529968262,0.5944902896881104,22
0.0005,0.0005,0.0005,9619,,,,
,,,9619,-159.01890563964844,0.22238203883171082,0.595009446144104,22
0.0005,0.0005,0.0005,9624,,,,
,,,9624,-174.52853393554688,0.22768931090831757,0.5967574715614319,22
0.0005,0.0005,0.0005,9629,,,,
,,,9629,-179.75767517089844,0.21602334082126617,0.600910484790802,22
0.0005,0.0005,0.0005,9634,,,,
,,,9634,-134.5532684326172,0.2229570597410202,0.5961374044418335,22
0.0005,0.0005,0.0005,9639,,,,
,,,9639,-184.41036987304688,0.20594947040081024,0.5859749913215637,22
0.0005,0.0005,0.0005,9644,,,,
,,,9644,-111.10542297363281,0.2258666455745697,0.6052215099334717,22
0.0005,0.0005,0.0005,9649,,,,
,,,9649,-166.3128662109375,0.21420645713806152,0.5907608270645142,22
0.0005,0.0005,0.0005,9654,,,,
,,,9654,-139.91738891601562,0.22378703951835632,0.6026515364646912,22
0.0005,0.0005,0.0005,9659,,,,
,,,9659,-143.2619171142578,0.21824562549591064,0.5914917588233948,22
0.0005,0.0005,0.0005,9664,,,,
,,,9664,-152.067626953125,0.22554436326026917,0.6080919504165649,22
0.0005,0.0005,0.0005,9669,,,,
,,,9669,-96.00242614746094,0.22611108422279358,0.6055880188941956,22
0.0005,0.0005,0.0005,9674,,,,
,,,9674,-169.04318237304688,0.21802544593811035,0.5815005898475647,22
0.0005,0.0005,0.0005,9679,,,,
,,,9679,-158.31007385253906,0.21058489382266998,0.5843202471733093,22
0.0005,0.0005,0.0005,9684,,,,
,,,9684,-193.6475067138672,0.20947247743606567,0.5943376421928406,22
0.0005,0.0005,0.0005,9689,,,,
,,,9689,-179.18154907226562,0.2270931899547577,0.6015737652778625,22
0.0005,0.0005,0.0005,9694,,,,
,,,9694,-167.6915283203125,0.2160913497209549,0.5822572708129883,22
0.0005,0.0005,0.0005,9699,,,,
,,,9699,-172.65003967285156,0.22375932335853577,0.5991477966308594,22
0.0005,0.0005,0.0005,9704,,,,
,,,9704,-128.8582000732422,0.2315191775560379,0.6107397079467773,22
0.0005,0.0005,0.0005,9709,,,,
,,,9709,-149.73826599121094,0.21879121661186218,0.5847452878952026,22
0.0005,0.0005,0.0005,9714,,,,
,,,9714,-97.9095230102539,0.22021564841270447,0.5861244797706604,22
0.0005,0.0005,0.0005,9719,,,,
,,,9719,-144.18858337402344,0.21722397208213806,0.5881486535072327,22
0.0005,0.0005,0.0005,9724,,,,
,,,9724,-184.87713623046875,0.21419677138328552,0.58957439661026,22
0.0005,0.0005,0.0005,9729,,,,
,,,9729,-109.65234375,0.23324300348758698,0.6099840402603149,22
0.0005,0.0005,0.0005,9734,,,,
,,,9734,-187.94688415527344,0.22554638981819153,0.6052297353744507,22
0.0005,0.0005,0.0005,9739,,,,
,,,9739,-146.7230682373047,0.2235022783279419,0.6098636984825134,22
0.0005,0.0005,0.0005,9744,,,,
,,,9744,-216.7315216064453,0.21057696640491486,0.5834490060806274,22
0.0005,0.0005,0.0005,9749,,,,
,,,9749,-90.44308471679688,0.2177457958459854,0.5917633175849915,22
0.0005,0.0005,0.0005,9754,,,,
,,,9754,-162.01278686523438,0.22837287187576294,0.5994272232055664,22
0.0005,0.0005,0.0005,9759,,,,
,,,9759,3.381988525390625,0.2301594614982605,0.6134372353553772,22
0.0005,0.0005,0.0005,9764,,,,
,,,9764,-161.99398803710938,0.2027679681777954,0.5860819816589355,22
0.0005,0.0005,0.0005,9769,,,,
,,,9769,-193.00660705566406,0.2106713056564331,0.5853843092918396,22
0.0005,0.0005,0.0005,9774,,,,
,,,9774,-166.59188842773438,0.22621294856071472,0.6036674976348877,22
0.0005,0.0005,0.0005,9779,,,,
,,,9779,-179.330078125,0.22248215973377228,0.6011598706245422,22
0.0005,0.0005,0.0005,9784,,,,
,,,9784,-171.60548400878906,0.20719115436077118,0.5787813663482666,22
0.0005,0.0005,0.0005,9789,,,,
,,,9789,-180.11203002929688,0.22022183239459991,0.6034719347953796,22
0.0005,0.0005,0.0005,9794,,,,
,,,9794,-183.04635620117188,0.22204530239105225,0.5987042188644409,22
0.0005,0.0005,0.0005,9799,,,,
,,,9799,-181.09683227539062,0.22198186814785004,0.605958878993988,22
0.0005,0.0005,0.0005,9804,,,,
,,,9804,-135.57366943359375,0.2211460918188095,0.6042457222938538,22
0.0005,0.0005,0.0005,9809,,,,
,,,9809,-149.7241973876953,0.21647025644779205,0.5895597338676453,22
0.0005,0.0005,0.0005,9814,,,,
,,,9814,-182.76864624023438,0.2191513180732727,0.5899698734283447,22
0.0005,0.0005,0.0005,9819,,,,
,,,9819,-207.00836181640625,0.21408677101135254,0.5895795822143555,22
0.0005,0.0005,0.0005,9824,,,,
,,,9824,-180.827880859375,0.2114180326461792,0.5881137251853943,22
0.0005,0.0005,0.0005,9829,,,,
,,,9829,-191.78382873535156,0.2101696878671646,0.5825427174568176,22
0.0005,0.0005,0.0005,9834,,,,
,,,9834,-195.07064819335938,0.2227165400981903,0.60625159740448,22
0.0005,0.0005,0.0005,9839,,,,
,,,9839,-179.52041625976562,0.2103181779384613,0.5823306441307068,22
0.0005,0.0005,0.0005,9844,,,,
,,,9844,-144.81163024902344,0.21179643273353577,0.5873864889144897,22
0.0005,0.0005,0.0005,9849,,,,
,,,9849,-49.68294143676758,0.22998623549938202,0.6044171452522278,22
0.0005,0.0005,0.0005,9854,,,,
,,,9854,-180.7455291748047,0.21764016151428223,0.5897379517555237,22
0.0005,0.0005,0.0005,9859,,,,
,,,9859,-91.71015930175781,0.22461943328380585,0.6037145853042603,22
0.0005,0.0005,0.0005,9864,,,,
,,,9864,-174.6897735595703,0.226469948887825,0.5885367393493652,22
0.0005,0.0005,0.0005,9869,,,,
,,,9869,-200.83616638183594,0.21297696232795715,0.58442223072052,22
0.0005,0.0005,0.0005,9874,,,,
,,,9874,-189.81614685058594,0.2156876176595688,0.6045193076133728,22
0.0005,0.0005,0.0005,9879,,,,
,,,9879,-166.8599090576172,0.20679602026939392,0.5896351933479309,22
0.0005,0.0005,0.0005,9884,,,,
,,,9884,-125.68624877929688,0.2286636233329773,0.6072753667831421,22
0.0005,0.0005,0.0005,9889,,,,
,,,9889,-154.8629150390625,0.22917795181274414,0.6032616496086121,22
0.0005,0.0005,0.0005,9894,,,,
,,,9894,-158.86050415039062,0.2215714305639267,0.6173673868179321,23
0.0005,0.0005,0.0005,9899,,,,
,,,9899,-70.77267456054688,0.21755065023899078,0.5874680280685425,23
0.0005,0.0005,0.0005,9904,,,,
,,,9904,-128.869140625,0.21310870349407196,0.5856568813323975,23
0.0005,0.0005,0.0005,9909,,,,
,,,9909,-181.99244689941406,0.21492651104927063,0.5918919444084167,23
0.0005,0.0005,0.0005,9914,,,,
,,,9914,-185.89744567871094,0.21861401200294495,0.5938190221786499,23
0.0005,0.0005,0.0005,9919,,,,
,,,9919,-176.37661743164062,0.20678505301475525,0.586956262588501,23
0.0005,0.0005,0.0005,9924,,,,
,,,9924,-160.48582458496094,0.21901316940784454,0.5957670211791992,23
0.0005,0.0005,0.0005,9929,,,,
,,,9929,-107.93406677246094,0.2231709063053131,0.5937897562980652,23
0.0005,0.0005,0.0005,9934,,,,
,,,9934,-147.33056640625,0.21012693643569946,0.5910462141036987,23
0.0005,0.0005,0.0005,9939,,,,
,,,9939,-191.7852325439453,0.2042970508337021,0.5771305561065674,23
0.0005,0.0005,0.0005,9944,,,,
,,,9944,-121.38801574707031,0.224444180727005,0.603100597858429,23
0.0005,0.0005,0.0005,9949,,,,
,,,9949,-193.01373291015625,0.21877747774124146,0.5941123962402344,23
0.0005,0.0005,0.0005,9954,,,,
,,,9954,-149.08192443847656,0.2286844402551651,0.6023239493370056,23
0.0005,0.0005,0.0005,9959,,,,
,,,9959,-169.63287353515625,0.2267540544271469,0.6008050441741943,23
0.0005,0.0005,0.0005,9964,,,,
,,,9964,-74.8389663696289,0.22536297142505646,0.5881524682044983,23
0.0005,0.0005,0.0005,9969,,,,
,,,9969,-159.88546752929688,0.23051764070987701,0.6024260520935059,23
0.0005,0.0005,0.0005,9974,,,,
,,,9974,-177.29074096679688,0.20549778640270233,0.5790657997131348,23
0.0005,0.0005,0.0005,9979,,,,
,,,9979,-154.66343688964844,0.21736717224121094,0.5983960032463074,23
0.0005,0.0005,0.0005,9984,,,,
,,,9984,-166.01138305664062,0.21859167516231537,0.5955901145935059,23
0.0005,0.0005,0.0005,9989,,,,
,,,9989,-178.05050659179688,0.2204626500606537,0.5950514078140259,23
0.0005,0.0005,0.0005,9994,,,,
,,,9994,-38.611289978027344,0.22287490963935852,0.5940068960189819,23
0.0005,0.0005,0.0005,9999,,,,
,,,9999,-130.01235961914062,0.22013506293296814,0.5801081657409668,23
0.0005,0.0005,0.0005,10004,,,,
,,,10004,-158.04953002929688,0.21296685934066772,0.5799479484558105,23
0.0005,0.0005,0.0005,10009,,,,
,,,10009,-153.38983154296875,0.21165649592876434,0.5860451459884644,23
0.0005,0.0005,0.0005,10014,,,,
,,,10014,-156.27780151367188,0.2146867960691452,0.5888278484344482,23
0.0005,0.0005,0.0005,10019,,,,
,,,10019,-118.32001495361328,0.21056616306304932,0.5971075892448425,23
0.0005,0.0005,0.0005,10024,,,,
,,,10024,-149.44235229492188,0.21725742518901825,0.5980923771858215,23
0.0005,0.0005,0.0005,10029,,,,
,,,10029,-151.67333984375,0.2193593829870224,0.5915337204933167,23
0.0005,0.0005,0.0005,10034,,,,
,,,10034,-113.94818878173828,0.22899654507637024,0.6098533272743225,23
0.0005,0.0005,0.0005,10039,,,,
,,,10039,-168.21495056152344,0.22620855271816254,0.6015836596488953,23
0.0005,0.0005,0.0005,10044,,,,
,,,10044,-182.63885498046875,0.21216407418251038,0.5700196623802185,23
0.0005,0.0005,0.0005,10049,,,,
,,,10049,-94.76256561279297,0.22574223577976227,0.5971084237098694,23
0.0005,0.0005,0.0005,10054,,,,
,,,10054,-154.0391845703125,0.22279594838619232,0.6018560528755188,23
0.0005,0.0005,0.0005,10059,,,,
,,,10059,-208.19635009765625,0.21180027723312378,0.5801527500152588,23
0.0005,0.0005,0.0005,10064,,,,
,,,10064,-176.2432403564453,0.21867245435714722,0.5882223844528198,23
0.0005,0.0005,0.0005,10069,,,,
,,,10069,-202.04685974121094,0.2143697738647461,0.5898241400718689,23
0.0005,0.0005,0.0005,10074,,,,
,,,10074,-142.8441925048828,0.21920134127140045,0.5928863883018494,23
0.0005,0.0005,0.0005,10079,,,,
,,,10079,-177.67852783203125,0.2212168276309967,0.5974360704421997,23
0.0005,0.0005,0.0005,10084,,,,
,,,10084,-153.9871826171875,0.21009941399097443,0.5968350172042847,23
0.0005,0.0005,0.0005,10089,,,,
,,,10089,-170.48997497558594,0.21679270267486572,0.5912039875984192,23
0.0005,0.0005,0.0005,10094,,,,
,,,10094,-143.98281860351562,0.22129175066947937,0.600638747215271,23
0.0005,0.0005,0.0005,10099,,,,
,,,10099,-126.63655090332031,0.21869425475597382,0.5902331471443176,23
0.0005,0.0005,0.0005,10104,,,,
,,,10104,-205.99598693847656,0.20995596051216125,0.5976359844207764,23
0.0005,0.0005,0.0005,10109,,,,
,,,10109,-194.5049591064453,0.2145846039056778,0.5951660871505737,23
0.0005,0.0005,0.0005,10114,,,,
,,,10114,-158.73822021484375,0.21980483829975128,0.5914417505264282,23
0.0005,0.0005,0.0005,10119,,,,
,,,10119,-81.82897186279297,0.22388193011283875,0.6083096861839294,23
0.0005,0.0005,0.0005,10124,,,,
,,,10124,-133.28604125976562,0.21532917022705078,0.5932433605194092,23
0.0005,0.0005,0.0005,10129,,,,
,,,10129,-185.04344177246094,0.21872641146183014,0.5843216776847839,23
0.0005,0.0005,0.0005,10134,,,,
,,,10134,-161.40040588378906,0.21575850248336792,0.5974066853523254,23
0.0005,0.0005,0.0005,10139,,,,
,,,10139,-169.5684814453125,0.22351761162281036,0.595572829246521,23
0.0005,0.0005,0.0005,10144,,,,
,,,10144,-177.60818481445312,0.21293944120407104,0.5877214670181274,23
0.0005,0.0005,0.0005,10149,,,,
,,,10149,-154.90350341796875,0.22179417312145233,0.6052505970001221,23
0.0005,0.0005,0.0005,10154,,,,
,,,10154,-165.28607177734375,0.21190664172172546,0.5934774279594421,23
0.0005,0.0005,0.0005,10159,,,,
,,,10159,-118.62775421142578,0.2266290783882141,0.6046732068061829,23
0.0005,0.0005,0.0005,10164,,,,
,,,10164,-189.55584716796875,0.20804685354232788,0.5857512950897217,23
0.0005,0.0005,0.0005,10169,,,,
,,,10169,-131.39390563964844,0.2177519053220749,0.5947777628898621,23
0.0005,0.0005,0.0005,10174,,,,
,,,10174,-178.16175842285156,0.21574924886226654,0.5832400918006897,23
0.0005,0.0005,0.0005,10179,,,,
,,,10179,-192.33319091796875,0.21373242139816284,0.6020029783248901,23
0.0005,0.0005,0.0005,10184,,,,
,,,10184,-173.25160217285156,0.21839477121829987,0.5943699479103088,23
0.0005,0.0005,0.0005,10189,,,,
,,,10189,-180.31985473632812,0.2106340378522873,0.5862023234367371,23
0.0005,0.0005,0.0005,10194,,,,
,,,10194,-82.1551284790039,0.2245335876941681,0.5982925295829773,23
0.0005,0.0005,0.0005,10199,,,,
,,,10199,-151.19882202148438,0.22686558961868286,0.6034733653068542,23
0.0005,0.0005,0.0005,10204,,,,
,,,10204,-115.07646179199219,0.23068149387836456,0.6048505306243896,23
0.0005,0.0005,0.0005,10209,,,,
,,,10209,-154.3056640625,0.20988090336322784,0.5756630897521973,23
0.0005,0.0005,0.0005,10214,,,,
,,,10214,-183.7822723388672,0.20820119976997375,0.5780885815620422,23
0.0005,0.0005,0.0005,10219,,,,
,,,10219,-162.7253875732422,0.21475593745708466,0.5934414267539978,23
0.0005,0.0005,0.0005,10224,,,,
,,,10224,-174.79226684570312,0.21322643756866455,0.5843650102615356,23
0.0005,0.0005,0.0005,10229,,,,
,,,10229,-145.93603515625,0.22068144381046295,0.5894880890846252,23
0.0005,0.0005,0.0005,10234,,,,
,,,10234,-166.1830596923828,0.214080348610878,0.5923523306846619,23
0.0005,0.0005,0.0005,10239,,,,
,,,10239,-114.31571960449219,0.22525250911712646,0.5986844301223755,23
0.0005,0.0005,0.0005,10244,,,,
,,,10244,-143.98886108398438,0.23057638108730316,0.609352171421051,23
0.0005,0.0005,0.0005,10249,,,,
,,,10249,-197.1865692138672,0.2102917581796646,0.5875263810157776,23
0.0005,0.0005,0.0005,10254,,,,
,,,10254,-190.02224731445312,0.21108296513557434,0.5840442180633545,23
0.0005,0.0005,0.0005,10259,,,,
,,,10259,-163.79409790039062,0.22381751239299774,0.5968101620674133,23
0.0005,0.0005,0.0005,10264,,,,
,,,10264,-97.34060668945312,0.22374717891216278,0.5996962189674377,23
0.0005,0.0005,0.0005,10269,,,,
,,,10269,-216.68324279785156,0.2126392424106598,0.5920207500457764,23
0.0005,0.0005,0.0005,10274,,,,
,,,10274,-165.1736602783203,0.22512967884540558,0.5924662947654724,23
0.0005,0.0005,0.0005,10279,,,,
,,,10279,-173.5190887451172,0.20997588336467743,0.5798553824424744,23
0.0005,0.0005,0.0005,10284,,,,
,,,10284,-197.32717895507812,0.20939455926418304,0.5781235098838806,23
0.0005,0.0005,0.0005,10289,,,,
,,,10289,-159.57839965820312,0.22035349905490875,0.5796526074409485,23
0.0005,0.0005,0.0005,10294,,,,
,,,10294,-137.95982360839844,0.21311277151107788,0.5768056511878967,23
0.0005,0.0005,0.0005,10299,,,,
,,,10299,-198.89544677734375,0.20553670823574066,0.5745282769203186,23
0.0005,0.0005,0.0005,10304,,,,
,,,10304,-164.02984619140625,0.2144024521112442,0.5893776416778564,23
0.0005,0.0005,0.0005,10309,,,,
,,,10309,-182.00604248046875,0.22498252987861633,0.6075260639190674,23
0.0005,0.0005,0.0005,10314,,,,
,,,10314,-196.60986328125,0.22165386378765106,0.5922019481658936,23
0.0005,0.0005,0.0005,10319,,,,
,,,10319,-161.84495544433594,0.22232860326766968,0.5967093706130981,23
0.0005,0.0005,0.0005,10324,,,,
,,,10324,-136.03366088867188,0.21722213923931122,0.5985957980155945,24
0.0005,0.0005,0.0005,10329,,,,
,,,10329,-144.6444549560547,0.22438062727451324,0.5953336954116821,24
0.0005,0.0005,0.0005,10334,,,,
,,,10334,-178.3021240234375,0.21320006251335144,0.5808832049369812,24
0.0005,0.0005,0.0005,10339,,,,
,,,10339,-196.1504669189453,0.2177523523569107,0.5876775979995728,24
0.0005,0.0005,0.0005,10344,,,,
,,,10344,-128.82308959960938,0.2178325206041336,0.602699875831604,24
0.0005,0.0005,0.0005,10349,,,,
,,,10349,-153.70993041992188,0.22858001291751862,0.6058141589164734,24
0.0005,0.0005,0.0005,10354,,,,
,,,10354,-205.98025512695312,0.20789487659931183,0.5874637961387634,24
0.0005,0.0005,0.0005,10359,,,,
,,,10359,-178.65000915527344,0.22027087211608887,0.5896525979042053,24
0.0005,0.0005,0.0005,10364,,,,
,,,10364,-157.50900268554688,0.22943523526191711,0.6019794344902039,24
0.0005,0.0005,0.0005,10369,,,,
,,,10369,-137.8688507080078,0.220892071723938,0.5963045358657837,24
0.0005,0.0005,0.0005,10374,,,,
,,,10374,-195.17848205566406,0.20699329674243927,0.5772878527641296,24
0.0005,0.0005,0.0005,10379,,,,
,,,10379,-156.1617889404297,0.21699091792106628,0.5910288691520691,24
0.0005,0.0005,0.0005,10384,,,,
,,,10384,-171.0692138671875,0.23199571669101715,0.6059072613716125,24
0.0005,0.0005,0.0005,10389,,,,
,,,10389,-181.87989807128906,0.21892403066158295,0.5822184681892395,24
0.0005,0.0005,0.0005,10394,,,,
,,,10394,-182.56500244140625,0.22201551496982574,0.5916664600372314,24
0.0005,0.0005,0.0005,10399,,,,
,,,10399,-174.41693115234375,0.21127739548683167,0.5897292494773865,24
0.0005,0.0005,0.0005,10404,,,,
