lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,CD_Loss,MSE_Bias_Loss,MSE_Var_Loss,epoch
,,,11594,-192.49093627929688,0.19914190471172333,0.5551062822341919,26
0.0005,0.0005,0.0005,11599,,,,
,,,11599,-207.93405151367188,0.201176717877388,0.5685980916023254,26
0.0005,0.0005,0.0005,11604,,,,
,,,11604,-161.4338836669922,0.21682167053222656,0.5903652906417847,26
0.0005,0.0005,0.0005,11609,,,,
,,,11609,-209.56190490722656,0.22034421563148499,0.600662350654602,26
0.0005,0.0005,0.0005,11614,,,,
,,,11614,-79.31964111328125,0.230722576379776,0.596953809261322,27
0.0005,0.0005,0.0005,11619,,,,
,,,11619,-123.75148010253906,0.2256542146205902,0.5961568355560303,27
0.0005,0.0005,0.0005,11624,,,,
,,,11624,-209.64010620117188,0.20628969371318817,0.5837515592575073,27
0.0005,0.0005,0.0005,11629,,,,
,,,11629,-129.47836303710938,0.23068372905254364,0.5934706926345825,27
0.0005,0.0005,0.0005,11634,,,,
,,,11634,-174.2916717529297,0.2182336151599884,0.5924977660179138,27
0.0005,0.0005,0.0005,11639,,,,
,,,11639,-106.80799865722656,0.23029619455337524,0.6135116219520569,27
0.0005,0.0005,0.0005,11644,,,,
,,,11644,-164.67344665527344,0.2063773274421692,0.5835517644882202,27
0.0005,0.0005,0.0005,11649,,,,
,,,11649,-76.51807403564453,0.21193142235279083,0.5930038690567017,27
0.0005,0.0005,0.0005,11654,,,,
,,,11654,-101.21991729736328,0.2267332673072815,0.6119052767753601,27
0.0005,0.0005,0.0005,11659,,,,
,,,11659,-159.32261657714844,0.22304177284240723,0.6084372997283936,27
0.0005,0.0005,0.0005,11664,,,,
,,,11664,-222.42601013183594,0.20284481346607208,0.5689529776573181,27
0.0005,0.0005,0.0005,11669,,,,
,,,11669,-106.83082580566406,0.22099031507968903,0.5910513997077942,27
0.0005,0.0005,0.0005,11674,,,,
,,,11674,-164.38018798828125,0.2034330517053604,0.5760007500648499,27
0.0005,0.0005,0.0005,11679,,,,
,,,11679,-163.77346801757812,0.22251027822494507,0.5913997292518616,27
0.0005,0.0005,0.0005,11684,,,,
,,,11684,-177.0749053955078,0.22224481403827667,0.5873681306838989,27
0.0005,0.0005,0.0005,11689,,,,
,,,11689,-128.7916717529297,0.223959818482399,0.5848158001899719,27
0.0005,0.0005,0.0005,11694,,,,
,,,11694,-182.32211303710938,0.20933659374713898,0.558368980884552,27
0.0005,0.0005,0.0005,11699,,,,
,,,11699,-183.6604461669922,0.22913064062595367,0.6083084940910339,27
0.0005,0.0005,0.0005,11704,,,,
,,,11704,-205.8054656982422,0.21195219457149506,0.5843859314918518,27
0.0005,0.0005,0.0005,11709,,,,
,,,11709,-74.17233276367188,0.23820838332176208,0.5978522300720215,27
0.0005,0.0005,0.0005,11714,,,,
,,,11714,-60.27385330200195,0.22083808481693268,0.6066296100616455,27
0.0005,0.0005,0.0005,11719,,,,
,,,11719,-149.54843139648438,0.22497087717056274,0.6062442064285278,27
0.0005,0.0005,0.0005,11724,,,,
,,,11724,-166.21304321289062,0.21958717703819275,0.59218829870224,27
0.0005,0.0005,0.0005,11729,,,,
,,,11729,-141.28323364257812,0.23199139535427094,0.5966318845748901,27
0.0005,0.0005,0.0005,11734,,,,
,,,11734,-137.02581787109375,0.2270529568195343,0.60956871509552,27
0.0005,0.0005,0.0005,11739,,,,
,,,11739,-160.7444610595703,0.2085517942905426,0.5730829238891602,27
0.0005,0.0005,0.0005,11744,,,,
,,,11744,-111.66975402832031,0.2192690372467041,0.5872359871864319,27
0.0005,0.0005,0.0005,11749,,,,
,,,11749,-117.02978515625,0.24388033151626587,0.6138038039207458,27
0.0005,0.0005,0.0005,11754,,,,
,,,11754,-191.071044921875,0.20876939594745636,0.5847063660621643,27
0.0005,0.0005,0.0005,11759,,,,
,,,11759,-178.1773681640625,0.21690794825553894,0.5944419503211975,27
0.0005,0.0005,0.0005,11764,,,,
,,,11764,-77.83627319335938,0.22463864088058472,0.5967519879341125,27
0.0005,0.0005,0.0005,11769,,,,
,,,11769,-165.29989624023438,0.22859928011894226,0.5998786091804504,27
0.0005,0.0005,0.0005,11774,,,,
,,,11774,-98.38357543945312,0.23983383178710938,0.601970911026001,27
0.0005,0.0005,0.0005,11779,,,,
,,,11779,-160.95484924316406,0.20864872634410858,0.5872426629066467,27
0.0005,0.0005,0.0005,11784,,,,
,,,11784,-179.25962829589844,0.21443966031074524,0.5849747657775879,27
0.0005,0.0005,0.0005,11789,,,,
,,,11789,-108.47576904296875,0.23267360031604767,0.5972885489463806,27
0.0005,0.0005,0.0005,11794,,,,
,,,11794,-160.92178344726562,0.20674748718738556,0.5680274963378906,27
0.0005,0.0005,0.0005,11799,,,,
,,,11799,-167.36212158203125,0.22563357651233673,0.5735549926757812,27
0.0005,0.0005,0.0005,11804,,,,
,,,11804,-194.4020233154297,0.21990516781806946,0.5823346376419067,27
0.0005,0.0005,0.0005,11809,,,,
,,,11809,-178.02688598632812,0.2181418538093567,0.585101306438446,27
0.0005,0.0005,0.0005,11814,,,,
,,,11814,-45.34016799926758,0.2417355328798294,0.6126090884208679,27
0.0005,0.0005,0.0005,11819,,,,
,,,11819,-177.00233459472656,0.2194814532995224,0.5899399518966675,27
0.0005,0.0005,0.0005,11824,,,,
,,,11824,-87.39179992675781,0.21733467280864716,0.5808960795402527,27
0.0005,0.0005,0.0005,11829,,,,
,,,11829,-176.23690795898438,0.21115349233150482,0.5711662173271179,27
0.0005,0.0005,0.0005,11834,,,,
,,,11834,-171.93348693847656,0.21395623683929443,0.5810280442237854,27
0.0005,0.0005,0.0005,11839,,,,
,,,11839,-138.22640991210938,0.22300700843334198,0.5810829997062683,27
0.0005,0.0005,0.0005,11844,,,,
,,,11844,-149.77867126464844,0.20693963766098022,0.5766876339912415,27
0.0005,0.0005,0.0005,11849,,,,
,,,11849,-164.79843139648438,0.22232437133789062,0.5799833536148071,27
0.0005,0.0005,0.0005,11854,,,,
,,,11854,-176.1204833984375,0.23467189073562622,0.6058993935585022,27
0.0005,0.0005,0.0005,11859,,,,
,,,11859,-208.7039794921875,0.21426543593406677,0.5743512511253357,27
0.0005,0.0005,0.0005,11864,,,,
,,,11864,-179.36209106445312,0.236074298620224,0.6055023670196533,27
0.0005,0.0005,0.0005,11869,,,,
,,,11869,-187.5198516845703,0.2107733190059662,0.5750284790992737,27
0.0005,0.0005,0.0005,11874,,,,
,,,11874,-162.85008239746094,0.22057832777500153,0.5822989344596863,27
0.0005,0.0005,0.0005,11879,,,,
,,,11879,-177.4826202392578,0.21618446707725525,0.5800939202308655,27
0.0005,0.0005,0.0005,11884,,,,
,,,11884,-162.00831604003906,0.22070357203483582,0.5975865721702576,27
0.0005,0.0005,0.0005,11889,,,,
,,,11889,-198.0802001953125,0.21814709901809692,0.5867490768432617,27
0.0005,0.0005,0.0005,11894,,,,
,,,11894,-153.35427856445312,0.2153649777173996,0.5856024026870728,27
0.0005,0.0005,0.0005,11899,,,,
,,,11899,-34.829429626464844,0.23078124225139618,0.5986121296882629,27
0.0005,0.0005,0.0005,11904,,,,
,,,11904,-143.69810485839844,0.21238093078136444,0.5787118673324585,27
0.0005,0.0005,0.0005,11909,,,,
,,,11909,-172.43116760253906,0.2144196629524231,0.5820829272270203,27
0.0005,0.0005,0.0005,11914,,,,
,,,11914,-38.676666259765625,0.2192874699831009,0.5785935521125793,27
0.0005,0.0005,0.0005,11919,,,,
,,,11919,-112.28203582763672,0.23918120563030243,0.6060917377471924,27
0.0005,0.0005,0.0005,11924,,,,
,,,11924,-202.11380004882812,0.21735864877700806,0.5839582085609436,27
0.0005,0.0005,0.0005,11929,,,,
,,,11929,-139.2081298828125,0.21773159503936768,0.5984877943992615,27
0.0005,0.0005,0.0005,11934,,,,
,,,11934,-82.20857238769531,0.23183958232402802,0.6069881916046143,27
0.0005,0.0005,0.0005,11939,,,,
,,,11939,-147.16159057617188,0.2210230976343155,0.5739998817443848,27
0.0005,0.0005,0.0005,11944,,,,
,,,11944,-77.42389678955078,0.21615657210350037,0.5865616798400879,27
0.0005,0.0005,0.0005,11949,,,,
,,,11949,-197.96107482910156,0.2010529637336731,0.5738195180892944,27
0.0005,0.0005,0.0005,11954,,,,
,,,11954,-174.82040405273438,0.20580264925956726,0.5737747550010681,27
0.0005,0.0005,0.0005,11959,,,,
,,,11959,-137.13311767578125,0.22596308588981628,0.5947975516319275,27
0.0005,0.0005,0.0005,11964,,,,
,,,11964,-190.49606323242188,0.21971535682678223,0.5888112187385559,27
0.0005,0.0005,0.0005,11969,,,,
,,,11969,-139.1098175048828,0.22516022622585297,0.5963435173034668,27
0.0005,0.0005,0.0005,11974,,,,
,,,11974,-140.6189727783203,0.21096384525299072,0.5839133262634277,27
0.0005,0.0005,0.0005,11979,,,,
,,,11979,-198.97633361816406,0.2035282701253891,0.5428921580314636,27
0.0005,0.0005,0.0005,11984,,,,
,,,11984,-186.9549102783203,0.21427366137504578,0.5791982412338257,27
0.0005,0.0005,0.0005,11989,,,,
,,,11989,-167.1704864501953,0.21350514888763428,0.5782561302185059,27
0.0005,0.0005,0.0005,11994,,,,
,,,11994,-155.39483642578125,0.22254721820354462,0.5954932570457458,27
0.0005,0.0005,0.0005,11999,,,,
,,,11999,-131.90847778320312,0.2318456470966339,0.5976313352584839,27
0.0005,0.0005,0.0005,12004,,,,
,,,12004,-165.12411499023438,0.21408537030220032,0.581193745136261,27
0.0005,0.0005,0.0005,12009,,,,
,,,12009,-114.30464172363281,0.22851897776126862,0.5777060985565186,27
0.0005,0.0005,0.0005,12014,,,,
,,,12014,-154.3512420654297,0.2046438455581665,0.5890966653823853,27
0.0005,0.0005,0.0005,12019,,,,
,,,12019,-176.3419189453125,0.20963293313980103,0.5804944038391113,27
0.0005,0.0005,0.0005,12024,,,,
,,,12024,-169.56341552734375,0.22564701735973358,0.5994956493377686,27
0.0005,0.0005,0.0005,12029,,,,
,,,12029,-187.40042114257812,0.2186962366104126,0.5882121324539185,27
0.0005,0.0005,0.0005,12034,,,,
,,,12034,-109.18678283691406,0.24726100265979767,0.6212127804756165,27
0.0005,0.0005,0.0005,12039,,,,
,,,12039,-217.5068817138672,0.20691056549549103,0.5852839350700378,27
0.0005,0.0005,0.0005,12044,,,,
,,,12044,-202.58590698242188,0.22121036052703857,0.5921777486801147,28
0.0005,0.0005,0.0005,12049,,,,
,,,12049,-196.222412109375,0.20934614539146423,0.5844802856445312,28
0.0005,0.0005,0.0005,12054,,,,
,,,12054,-94.06146240234375,0.22751058638095856,0.5843982100486755,28
0.0005,0.0005,0.0005,12059,,,,
,,,12059,-104.00997161865234,0.2295387089252472,0.5976049304008484,28
0.0005,0.0005,0.0005,12064,,,,
,,,12064,-168.39390563964844,0.218033105134964,0.5995966792106628,28
0.0005,0.0005,0.0005,12069,,,,
,,,12069,-178.72496032714844,0.2257828563451767,0.5934897661209106,28
0.0005,0.0005,0.0005,12074,,,,
,,,12074,-193.61256408691406,0.2027953565120697,0.574631929397583,28
0.0005,0.0005,0.0005,12079,,,,
,,,12079,-149.1565399169922,0.2107120007276535,0.5756259560585022,28
0.0005,0.0005,0.0005,12084,,,,
,,,12084,-156.28921508789062,0.22750963270664215,0.5888747572898865,28
0.0005,0.0005,0.0005,12089,,,,
,,,12089,-169.61007690429688,0.21462662518024445,0.5942198038101196,28
0.0005,0.0005,0.0005,12094,,,,
,,,12094,-156.88504028320312,0.21467193961143494,0.5762659311294556,28
0.0005,0.0005,0.0005,12099,,,,
,,,12099,-102.61007690429688,0.2194986790418625,0.5844764709472656,28
0.0005,0.0005,0.0005,12104,,,,
,,,12104,-191.79348754882812,0.2120772749185562,0.575269341468811,28
0.0005,0.0005,0.0005,12109,,,,
,,,12109,-111.98600769042969,0.21669010818004608,0.5733854174613953,28
0.0005,0.0005,0.0005,12114,,,,
,,,12114,-214.82485961914062,0.20658208429813385,0.5736002326011658,28
0.0005,0.0005,0.0005,12119,,,,
,,,12119,-173.62510681152344,0.21304060518741608,0.5816414952278137,28
0.0005,0.0005,0.0005,12124,,,,
,,,12124,-96.74172973632812,0.20385082066059113,0.5727954506874084,28
0.0005,0.0005,0.0005,12129,,,,
,,,12129,-187.96217346191406,0.2157088667154312,0.5898709893226624,28
0.0005,0.0005,0.0005,12134,,,,
,,,12134,-161.29608154296875,0.21843712031841278,0.6053177714347839,28
0.0005,0.0005,0.0005,12139,,,,
,,,12139,-138.11927795410156,0.21183189749717712,0.5928301215171814,28
0.0005,0.0005,0.0005,12144,,,,
,,,12144,-176.73365783691406,0.22296816110610962,0.57979416847229,28
0.0005,0.0005,0.0005,12149,,,,
,,,12149,-224.37828063964844,0.20278677344322205,0.577711820602417,28
0.0005,0.0005,0.0005,12154,,,,
,,,12154,-117.93753051757812,0.22032281756401062,0.5824083685874939,28
0.0005,0.0005,0.0005,12159,,,,
,,,12159,-160.45407104492188,0.2371419370174408,0.6034500002861023,28
0.0005,0.0005,0.0005,12164,,,,
,,,12164,-165.63623046875,0.2132178395986557,0.5736557841300964,28
0.0005,0.0005,0.0005,12169,,,,
,,,12169,-157.97958374023438,0.22220905125141144,0.6150825619697571,28
0.0005,0.0005,0.0005,12174,,,,
,,,12174,-155.4761962890625,0.22533993422985077,0.6046753525733948,28
0.0005,0.0005,0.0005,12179,,,,
,,,12179,-135.55435180664062,0.2205914855003357,0.5805356502532959,28
0.0005,0.0005,0.0005,12184,,,,
,,,12184,-130.10446166992188,0.23394432663917542,0.6028804183006287,28
0.0005,0.0005,0.0005,12189,,,,
,,,12189,-159.82984924316406,0.203168123960495,0.5779797434806824,28
0.0005,0.0005,0.0005,12194,,,,
,,,12194,-174.4684295654297,0.21671511232852936,0.5903019905090332,28
0.0005,0.0005,0.0005,12199,,,,
,,,12199,-157.1259765625,0.21308085322380066,0.5848183631896973,28
0.0005,0.0005,0.0005,12204,,,,
,,,12204,-92.10740661621094,0.22287236154079437,0.6074025630950928,28
0.0005,0.0005,0.0005,12209,,,,
,,,12209,-136.41416931152344,0.22816932201385498,0.5854442119598389,28
0.0005,0.0005,0.0005,12214,,,,
,,,12214,-163.82908630371094,0.22156842052936554,0.5858923196792603,28
0.0005,0.0005,0.0005,12219,,,,
,,,12219,-155.52481079101562,0.2159922868013382,0.5776879191398621,28
0.0005,0.0005,0.0005,12224,,,,
,,,12224,-172.7115478515625,0.21239130198955536,0.5804426074028015,28
0.0005,0.0005,0.0005,12229,,,,
,,,12229,-142.48187255859375,0.22732587158679962,0.5880495309829712,28
0.0005,0.0005,0.0005,12234,,,,
,,,12234,-169.5958709716797,0.22333435714244843,0.5842851996421814,28
0.0005,0.0005,0.0005,12239,,,,
,,,12239,-162.39060974121094,0.2107694149017334,0.5765475034713745,28
0.0005,0.0005,0.0005,12244,,,,
,,,12244,-145.630615234375,0.21563184261322021,0.588526725769043,28
0.0005,0.0005,0.0005,12249,,,,
,,,12249,-192.07650756835938,0.2096071094274521,0.5726048350334167,28
0.0005,0.0005,0.0005,12254,,,,
,,,12254,-150.05714416503906,0.21838775277137756,0.5983101725578308,28
0.0005,0.0005,0.0005,12259,,,,
,,,12259,-140.95445251464844,0.21817176043987274,0.5829479098320007,28
0.0005,0.0005,0.0005,12264,,,,
,,,12264,-184.31185913085938,0.21849873661994934,0.5802589058876038,28
0.0005,0.0005,0.0005,12269,,,,
,,,12269,-59.464412689208984,0.2220601886510849,0.5775598883628845,28
0.0005,0.0005,0.0005,12274,,,,
,,,12274,-133.8507537841797,0.21219569444656372,0.5888159871101379,28
0.0005,0.0005,0.0005,12279,,,,
,,,12279,-162.0663604736328,0.21596138179302216,0.5816468000411987,28
0.0005,0.0005,0.0005,12284,,,,
,,,12284,-163.03680419921875,0.22477416694164276,0.5985262989997864,28
0.0005,0.0005,0.0005,12289,,,,
,,,12289,-128.45648193359375,0.22579053044319153,0.5915070176124573,28
0.0005,0.0005,0.0005,12294,,,,
,,,12294,-202.699951171875,0.22836680710315704,0.5974513292312622,28
0.0005,0.0005,0.0005,12299,,,,
,,,12299,-99.52997589111328,0.2405986785888672,0.615021288394928,28
0.0005,0.0005,0.0005,12304,,,,
,,,12304,-156.1070098876953,0.22213438153266907,0.5954907536506653,28
0.0005,0.0005,0.0005,12309,,,,
,,,12309,-166.7093505859375,0.21307715773582458,0.5798520445823669,28
0.0005,0.0005,0.0005,12314,,,,
,,,12314,-189.86155700683594,0.21227221190929413,0.5892948508262634,28
0.0005,0.0005,0.0005,12319,,,,
,,,12319,-171.41171264648438,0.21536153554916382,0.5836268067359924,28
0.0005,0.0005,0.0005,12324,,,,
,,,12324,-58.90174102783203,0.2134501188993454,0.5812307000160217,28
0.0005,0.0005,0.0005,12329,,,,
,,,12329,-124.66105651855469,0.2256191223859787,0.5970375537872314,28
0.0005,0.0005,0.0005,12334,,,,
,,,12334,-201.19178771972656,0.21230705082416534,0.6017638444900513,28
0.0005,0.0005,0.0005,12339,,,,
,,,12339,-149.03518676757812,0.21304923295974731,0.5906898379325867,28
0.0005,0.0005,0.0005,12344,,,,
,,,12344,-150.30181884765625,0.22514191269874573,0.5937843918800354,28
0.0005,0.0005,0.0005,12349,,,,
,,,12349,-171.2743377685547,0.231950044631958,0.604706883430481,28
0.0005,0.0005,0.0005,12354,,,,
,,,12354,-164.2255859375,0.22165252268314362,0.5956698060035706,28
0.0005,0.0005,0.0005,12359,,,,
,,,12359,-125.20979309082031,0.22733166813850403,0.6074679493904114,28
0.0005,0.0005,0.0005,12364,,,,
,,,12364,-130.01773071289062,0.2181740552186966,0.5849646329879761,28
0.0005,0.0005,0.0005,12369,,,,
,,,12369,-162.87301635742188,0.21382145583629608,0.5722590088844299,28
0.0005,0.0005,0.0005,12374,,,,
,,,12374,-217.3285369873047,0.21104957163333893,0.577878475189209,28
0.0005,0.0005,0.0005,12379,,,,
,,,12379,-178.01991271972656,0.21410304307937622,0.579322338104248,28
0.0005,0.0005,0.0005,12384,,,,
,,,12384,-194.7760009765625,0.2243572473526001,0.59279865026474,28
0.0005,0.0005,0.0005,12389,,,,
,,,12389,-206.24905395507812,0.2110546976327896,0.5729373097419739,28
0.0005,0.0005,0.0005,12394,,,,
,,,12394,-159.83692932128906,0.2008291333913803,0.5799226760864258,28
0.0005,0.0005,0.0005,12399,,,,
,,,12399,-220.0760040283203,0.20677509903907776,0.5750266313552856,28
0.0005,0.0005,0.0005,12404,,,,
,,,12404,-185.21205139160156,0.21991492807865143,0.578449547290802,28
0.0005,0.0005,0.0005,12409,,,,
,,,12409,-181.9202423095703,0.2152925580739975,0.5913241505622864,28
0.0005,0.0005,0.0005,12414,,,,
,,,12414,-82.86044311523438,0.21239310503005981,0.5620980262756348,28
0.0005,0.0005,0.0005,12419,,,,
,,,12419,-208.2398681640625,0.2098764181137085,0.5771591067314148,28
0.0005,0.0005,0.0005,12424,,,,
,,,12424,-201.9910430908203,0.20599365234375,0.5781450271606445,28
0.0005,0.0005,0.0005,12429,,,,
,,,12429,-112.68136596679688,0.21137785911560059,0.5873324275016785,28
0.0005,0.0005,0.0005,12434,,,,
,,,12434,-154.92001342773438,0.22332613170146942,0.5831143260002136,28
0.0005,0.0005,0.0005,12439,,,,
,,,12439,-171.30250549316406,0.2127756029367447,0.6014996767044067,28
0.0005,0.0005,0.0005,12444,,,,
,,,12444,-141.5660400390625,0.2291100025177002,0.5989670157432556,28
0.0005,0.0005,0.0005,12449,,,,
,,,12449,-141.14987182617188,0.21035078167915344,0.5885863900184631,28
0.0005,0.0005,0.0005,12454,,,,
,,,12454,-149.3843536376953,0.21828143298625946,0.592988908290863,28
0.0005,0.0005,0.0005,12459,,,,
,,,12459,-182.69390869140625,0.2000228315591812,0.567920982837677,28
0.0005,0.0005,0.0005,12464,,,,
,,,12464,-206.26858520507812,0.21717874705791473,0.5972203016281128,28
0.0005,0.0005,0.0005,12469,,,,
,,,12469,-183.10533142089844,0.2244778275489807,0.594630777835846,28
0.0005,0.0005,0.0005,12474,,,,
,,,12474,-170.4624786376953,0.23607389628887177,0.598688006401062,29
0.0005,0.0005,0.0005,12479,,,,
,,,12479,-158.06590270996094,0.22261402010917664,0.5932945609092712,29
0.0005,0.0005,0.0005,12484,,,,
,,,12484,-178.38706970214844,0.21762630343437195,0.5899388790130615,29
0.0005,0.0005,0.0005,12489,,,,
,,,12489,-171.94113159179688,0.21239548921585083,0.5758386850357056,29
0.0005,0.0005,0.0005,12494,,,,
,,,12494,-207.67465209960938,0.1945469081401825,0.5586385130882263,29
0.0005,0.0005,0.0005,12499,,,,
,,,12499,-159.81948852539062,0.2318105548620224,0.6098732948303223,29
0.0005,0.0005,0.0005,12504,,,,
,,,12504,-204.70352172851562,0.22007222473621368,0.5944122672080994,29
0.0005,0.0005,0.0005,12509,,,,
,,,12509,-185.8549346923828,0.2282925844192505,0.5959010124206543,29
0.0005,0.0005,0.0005,12514,,,,
,,,12514,-173.6165771484375,0.22083745896816254,0.5963846445083618,29
0.0005,0.0005,0.0005,12519,,,,
,,,12519,-131.30494689941406,0.2192685306072235,0.5879755020141602,29
0.0005,0.0005,0.0005,12524,,,,
,,,12524,-178.74740600585938,0.22063180804252625,0.5821436643600464,29
0.0005,0.0005,0.0005,12529,,,,
,,,12529,-11.940845489501953,0.21175312995910645,0.5868982672691345,29
0.0005,0.0005,0.0005,12534,,,,
,,,12534,-163.64913940429688,0.2169944941997528,0.587687611579895,29
0.0005,0.0005,0.0005,12539,,,,
,,,12539,-179.2740020751953,0.21783903241157532,0.5856181979179382,29
0.0005,0.0005,0.0005,12544,,,,
,,,12544,-161.1199493408203,0.21750742197036743,0.5898873209953308,29
0.0005,0.0005,0.0005,12549,,,,
,,,12549,-157.14337158203125,0.22240008413791656,0.5908892154693604,29
0.0005,0.0005,0.0005,12554,,,,
,,,12554,-178.8922119140625,0.22340524196624756,0.5978609323501587,29
0.0005,0.0005,0.0005,12559,,,,
,,,12559,-148.35821533203125,0.22482046484947205,0.5905324816703796,29
0.0005,0.0005,0.0005,12564,,,,
,,,12564,-170.74899291992188,0.21182803809642792,0.5755515694618225,29
0.0005,0.0005,0.0005,12569,,,,
,,,12569,-126.15591430664062,0.22842633724212646,0.5953788161277771,29
0.0005,0.0005,0.0005,12574,,,,
,,,12574,-150.0059051513672,0.22274939715862274,0.6010066270828247,29
0.0005,0.0005,0.0005,12579,,,,
,,,12579,-139.92999267578125,0.2169577181339264,0.5837793946266174,29
0.0005,0.0005,0.0005,12584,,,,
,,,12584,-143.41226196289062,0.22377105057239532,0.5992017388343811,29
0.0005,0.0005,0.0005,12589,,,,
,,,12589,-173.2011260986328,0.22370930016040802,0.5819411873817444,29
0.0005,0.0005,0.0005,12594,,,,
,,,12594,-179.94613647460938,0.21755042672157288,0.588981032371521,29
0.0005,0.0005,0.0005,12599,,,,
,,,12599,-70.25379943847656,0.23950660228729248,0.6167153120040894,29
0.0005,0.0005,0.0005,12604,,,,
,,,12604,-133.53543090820312,0.22064726054668427,0.5812325477600098,29
0.0005,0.0005,0.0005,12609,,,,
,,,12609,-196.91592407226562,0.22509455680847168,0.5901421308517456,29
0.0005,0.0005,0.0005,12614,,,,
,,,12614,-88.47095489501953,0.2345898300409317,0.5933697819709778,29
0.0005,0.0005,0.0005,12619,,,,
,,,12619,-91.9266357421875,0.21008305251598358,0.5847968459129333,29
0.0005,0.0005,0.0005,12624,,,,
,,,12624,-97.84479522705078,0.22782231867313385,0.5860670804977417,29
0.0005,0.0005,0.0005,12629,,,,
,,,12629,-169.97091674804688,0.22625085711479187,0.6109908223152161,29
0.0005,0.0005,0.0005,12634,,,,
,,,12634,-140.53395080566406,0.22214414179325104,0.5898232460021973,29
0.0005,0.0005,0.0005,12639,,,,
,,,12639,-152.9477996826172,0.23367619514465332,0.5869534611701965,29
0.0005,0.0005,0.0005,12644,,,,
,,,12644,-176.10940551757812,0.2167799025774002,0.5822148323059082,29
0.0005,0.0005,0.0005,12649,,,,
,,,12649,-138.84237670898438,0.23232735693454742,0.5974254012107849,29
0.0005,0.0005,0.0005,12654,,,,
,,,12654,-156.81292724609375,0.22459676861763,0.5916318893432617,29
0.0005,0.0005,0.0005,12659,,,,
,,,12659,-137.17379760742188,0.22047048807144165,0.5830606818199158,29
0.0005,0.0005,0.0005,12664,,,,
,,,12664,-185.00564575195312,0.2170085906982422,0.5933948159217834,29
0.0005,0.0005,0.0005,12669,,,,
,,,12669,-171.27911376953125,0.22156952321529388,0.595151424407959,29
0.0005,0.0005,0.0005,12674,,,,
,,,12674,-180.13604736328125,0.21962644159793854,0.593785285949707,29
0.0005,0.0005,0.0005,12679,,,,
,,,12679,-212.36366271972656,0.19652020931243896,0.566547691822052,29
0.0005,0.0005,0.0005,12684,,,,
,,,12684,-168.41099548339844,0.22580929100513458,0.5962425470352173,29
0.0005,0.0005,0.0005,12689,,,,
,,,12689,-136.9528350830078,0.23005887866020203,0.5941435098648071,29
0.0005,0.0005,0.0005,12694,,,,
,,,12694,-205.1070556640625,0.21950215101242065,0.5968357920646667,29
0.0005,0.0005,0.0005,12699,,,,
,,,12699,-162.9662322998047,0.23044025897979736,0.589472234249115,29
0.0005,0.0005,0.0005,12704,,,,
,,,12704,-181.54983520507812,0.2152189463376999,0.5730318427085876,29
0.0005,0.0005,0.0005,12709,,,,
,,,12709,-195.35682678222656,0.2190130650997162,0.5893909931182861,29
0.0005,0.0005,0.0005,12714,,,,
,,,12714,-185.17967224121094,0.22504392266273499,0.5800007581710815,29
0.0005,0.0005,0.0005,12719,,,,
,,,12719,-163.07095336914062,0.2268541306257248,0.5962247848510742,29
0.0005,0.0005,0.0005,12724,,,,
,,,12724,-160.9151611328125,0.22258783876895905,0.6025497317314148,29
0.0005,0.0005,0.0005,12729,,,,
,,,12729,-138.51223754882812,0.2359912395477295,0.591497004032135,29
0.0005,0.0005,0.0005,12734,,,,
,,,12734,-106.94048309326172,0.214316263794899,0.5939633250236511,29
0.0005,0.0005,0.0005,12739,,,,
,,,12739,-188.05076599121094,0.19868861138820648,0.5644188523292542,29
0.0005,0.0005,0.0005,12744,,,,
,,,12744,-72.13108825683594,0.23105591535568237,0.6053087711334229,29
0.0005,0.0005,0.0005,12749,,,,
,,,12749,-190.52337646484375,0.2060941606760025,0.5711647272109985,29
0.0005,0.0005,0.0005,12754,,,,
,,,12754,-85.66253662109375,0.23590168356895447,0.6160483956336975,29
0.0005,0.0005,0.0005,12759,,,,
,,,12759,-195.91363525390625,0.21193508803844452,0.5766298174858093,29
0.0005,0.0005,0.0005,12764,,,,
,,,12764,-150.00982666015625,0.22929853200912476,0.6063092947006226,29
0.0005,0.0005,0.0005,12769,,,,
,,,12769,-143.9294891357422,0.24812336266040802,0.6185385584831238,29
0.0005,0.0005,0.0005,12774,,,,
,,,12774,-184.5289306640625,0.21445822715759277,0.5940661430358887,29
0.0005,0.0005,0.0005,12779,,,,
,,,12779,-88.268798828125,0.22538435459136963,0.5975051522254944,29
0.0005,0.0005,0.0005,12784,,,,
,,,12784,-151.913818359375,0.21992936730384827,0.5829735398292542,29
0.0005,0.0005,0.0005,12789,,,,
,,,12789,-77.38778686523438,0.21602533757686615,0.5815930366516113,29
0.0005,0.0005,0.0005,12794,,,,
,,,12794,-194.2249755859375,0.21727530658245087,0.586288332939148,29
0.0005,0.0005,0.0005,12799,,,,
,,,12799,24.46918296813965,0.2348940074443817,0.6108488440513611,29
0.0005,0.0005,0.0005,12804,,,,
,,,12804,-145.59857177734375,0.21462073922157288,0.5836970806121826,29
0.0005,0.0005,0.0005,12809,,,,
,,,12809,-114.86701202392578,0.2127971202135086,0.5829465389251709,29
0.0005,0.0005,0.0005,12814,,,,
,,,12814,95.32965087890625,0.2355041354894638,0.5988715291023254,29
0.0005,0.0005,0.0005,12819,,,,
